ticker,rv_current,rv_percentile,rv_52w_min,rv_52w_max,rv_20,rv_60,rv_term_structure,atr_pct,atr_pct_percentile,expansion_ratio,expansion_tier,adv_30d,adv_90d,close_price,last_date,cv_30,range_rel_20,volume_spike_180,is_compressed,is_deal_pending,is_straddle_candidate,rank_rv_pct,rank_atr_pct,rank_term_structure,borda_score,borda_rank,name,type,market_cap,next_earnings_date,days_to_earnings
GS,33.34,85.32,20.17,42.44,30.03,29.39,1.022,2.606,32.94,1.27,INSUFFICIENT,1945577,2288257,994.52,2026-05-26,0.02818,0.02385,2.76,False,False,False,,,,,,Goldman Sachs Group Inc,Common Stock,293390778368.0,2026-07-14,48.0
NWG,37.1,85.32,25.45,37.83,38.72,36.37,1.064,2.59,2.78,1.02,INSUFFICIENT,3641133,3972276,16.15,2026-05-26,0.03711,0.01795,2.56,False,False,False,,,,,,Natwest Group PLC,Common Stock,62355607552.0,2026-07-31,65.0
ORCL,55.32,85.45,38.9,73.85,47.39,52.87,0.896,4.468,44.84,1.33,INSUFFICIENT,26633454,27659834,193.06,2026-05-26,0.05874,0.04208,5.6,False,False,False,,,,,,Oracle Corporation,Common Stock,552430927872.0,2026-06-16,20.0
VOD,30.84,85.58,17.46,34.29,44.05,30.23,1.457,3.09,75.79,1.11,INSUFFICIENT,4181313,4403375,14.84,2026-05-26,0.02654,0.01546,4.1,False,False,False,,,,,,Vodafone Group PLC ADR,Common Stock,34171111424.0,,
UNH,49.53,85.58,25.41,72.84,26.32,32.99,0.798,2.527,8.33,1.47,INSUFFICIENT,7818819,9373658,376.86,2026-05-26,0.07058,0.0232,8.46,False,False,False,,,,,,UnitedHealth Group Incorporated,Common Stock,342243278848.0,2026-07-28,62.0
BXSL,24.38,85.71,14.19,30.18,21.18,24.12,0.878,2.139,0.79,1.24,INSUFFICIENT,2548080,2618663,23.68,2026-05-26,0.02029,0.02092,3.76,False,False,False,,,,,,Blackstone Secured Lending Fund,Common Stock,5541770752.0,,
ARMK,31.27,85.85,19.73,37.5,39.99,30.58,1.308,3.192,90.48,1.2,INSUFFICIENT,3178593,3079900,52.28,2026-05-26,0.06858,0.02555,3.98,False,False,False,,,,,,Aramark Holdings,Common Stock,13747212288.0,2026-08-11,76.0
V,24.5,85.85,16.82,29.9,33.25,23.91,1.391,1.762,19.84,1.22,INSUFFICIENT,7352550,7605991,326.48,2026-05-26,0.02589,0.01713,3.13,False,False,False,,,,,,Visa Inc. Class A,Common Stock,620881313792.0,2026-07-28,62.0
FLNC,126.99,85.85,83.07,142.77,175.51,117.12,1.498,15.418,93.25,1.12,INSUFFICIENT,11094401,7233979,21.33,2026-05-26,0.25299,0.10973,8.03,False,False,False,,,,,,Fluence Energy Inc,Common Stock,4073266176.0,2026-08-10,75.0
CPRT,27.8,85.85,18.8,31.29,25.06,23.26,1.077,3.097,89.29,1.13,INSUFFICIENT,8577586,9055806,33.24,2026-05-26,0.0122,0.02594,3.3,False,False,False,,,,,,Copart Inc,Common Stock,32020373504.0,,
BX,41.48,85.98,26.46,50.81,32.75,38.98,0.84,2.999,0.0,1.22,INSUFFICIENT,5561658,7703524,118.12,2026-05-26,0.03214,0.02971,10.9,False,False,False,,,,,,Blackstone Group Inc,Common Stock,144850272256.0,2026-07-23,57.0
APO,41.61,85.98,28.67,56.82,31.21,35.59,0.877,3.195,23.41,1.37,INSUFFICIENT,3923436,4973910,129.91,2026-05-26,0.03756,0.03157,4.2,False,False,False,,,,,,Apollo Global Management LLC Class A,Common Stock,74088259584.0,2026-08-04,69.0
MS,32.36,85.98,16.64,43.62,24.23,26.55,0.913,2.211,4.76,1.35,INSUFFICIENT,5538682,6960967,201.76,2026-05-26,0.02333,0.0218,2.62,False,False,False,,,,,,Morgan Stanley,Common Stock,318232985600.0,2026-07-15,49.0
ST,43.23,85.98,32.55,66.84,55.03,46.8,1.176,3.98,72.62,1.55,INSUFFICIENT,2412635,2086236,50.39,2026-05-26,0.08049,0.03954,3.58,False,False,False,,,,,,Sensata Technologies Holding NV,Common Stock,7328321024.0,2026-07-29,63.0
SHOP,66.14,86.11,43.75,74.2,78.76,62.52,1.26,4.813,61.51,1.12,INSUFFICIENT,11735002,11992238,104.9,2026-05-26,0.10871,0.04648,6.45,False,False,False,,,,,,Shopify Inc,Common Stock,134852272128.0,2026-08-05,70.0
PL,97.87,86.11,77.59,108.3,85.16,103.22,0.825,8.572,69.84,1.11,INSUFFICIENT,10256182,12777815,48.32,2026-05-26,0.087,0.089,5.9,False,False,False,,,,,,Planet Labs PBC,Common Stock,17803335680.0,2026-06-04,8.0
SHEL,26.4,86.11,15.21,30.6,26.63,23.46,1.135,2.136,0.79,1.16,INSUFFICIENT,7972780,7310722,85.03,2026-05-26,0.02402,0.01593,3.72,False,False,False,,,,,,Shell PLC ADR,Common Stock,238478213120.0,2026-07-30,64.0
APA,48.88,86.24,41.35,72.06,54.58,52.19,1.046,4.835,46.03,1.47,INSUFFICIENT,6726781,8002366,37.5,2026-05-26,0.04638,0.03843,3.53,False,False,False,,,,,,APA Corporation,Common Stock,13255134208.0,2026-08-05,70.0
TXN,45.18,86.38,27.17,53.73,34.64,48.89,0.708,3.51,54.37,1.19,INSUFFICIENT,8228149,7747747,324.89,2026-05-26,0.113,0.03066,3.68,False,False,False,,,,,,Texas Instruments Incorporated,Common Stock,295680049152.0,2026-07-28,62.0
CNH,39.74,86.38,25.87,46.11,37.42,41.76,0.896,3.44,62.3,1.16,INSUFFICIENT,15340294,15308456,10.25,2026-05-26,0.02993,0.03419,2.86,False,False,False,,,,,,CNH Industrial N.V.,Common Stock,12709493760.0,2026-07-30,64.0
HLT,25.01,86.38,19.14,34.22,26.83,26.64,1.007,2.045,50.79,1.37,INSUFFICIENT,1576285,1824128,323.81,2026-05-26,0.02859,0.02264,2.31,False,False,False,,,,,,Hilton Worldwide Holdings Inc,Common Stock,73714819072.0,2026-07-29,63.0
MA,25.1,86.38,16.02,30.17,27.43,23.02,1.192,2.052,55.56,1.2,INSUFFICIENT,3485103,3735603,493.01,2026-05-26,0.01908,0.02121,2.81,False,False,False,,,,,,Mastercard Inc,Common Stock,435615694848.0,2026-07-30,64.0
BUD,26.99,86.38,17.52,32.81,36.83,29.99,1.228,1.55,0.0,1.22,INSUFFICIENT,1750721,2128884,82.46,2026-05-26,0.0555,0.01471,3.07,False,False,False,,,,,,Anheuser Busch Inbev NV ADR,Common Stock,161587216384.0,2026-07-30,64.0
CRM,43.27,86.38,25.27,44.63,38.52,42.05,0.916,4.066,78.17,1.03,INSUFFICIENT,12659620,13435593,179.08,2026-05-26,0.03204,0.03379,2.63,False,False,False,,,,,,Salesforce.com Inc,Common Stock,146497060864.0,2026-05-27,0.0
VLO,39.82,86.51,28.4,49.02,45.06,43.82,1.028,3.905,62.3,1.23,INSUFFICIENT,3036477,3485241,241.45,2026-05-26,0.03767,0.0337,6.96,False,False,False,,,,,,Valero Energy Corporation,Common Stock,73330515968.0,2026-07-23,57.0
MAT,54.57,86.51,30.37,59.12,22.59,24.33,0.929,3.32,62.3,1.08,INSUFFICIENT,4778067,5182217,15.07,2026-05-26,0.01264,0.0322,10.54,False,False,False,,,,,,Mattel Inc,Common Stock,4378874368.0,2026-07-22,56.0
GIS,26.36,86.77,19.47,28.45,23.45,23.13,1.014,2.843,6.75,1.08,INSUFFICIENT,8830194,8898324,33.16,2026-05-26,0.02306,0.02764,3.87,False,False,False,,,,,,General Mills Inc,Common Stock,17696868352.0,2026-06-24,28.0
IE,80.84,86.77,58.05,89.52,83.7,78.83,1.062,7.397,71.03,1.11,INSUFFICIENT,1954490,2086587,13.01,2026-05-26,0.08315,0.06241,3.52,False,False,False,,,,,,Ivanhoe Electric Inc.,Common Stock,2059373696.0,,
DD,35.5,86.77,23.28,47.97,45.07,35.58,1.267,3.192,28.97,1.35,INSUFFICIENT,3641712,4158084,49.46,2026-05-26,0.03887,0.0305,4.78,False,False,False,,,,,,Dupont De Nemours Inc,Common Stock,20274708480.0,2026-08-04,69.0
HON,24.39,86.77,17.34,32.12,25.01,25.22,0.992,2.386,34.13,1.32,INSUFFICIENT,4186540,4193219,231.72,2026-05-26,0.0348,0.02084,2.84,False,False,False,,,,,,Honeywell International Inc,Common Stock,146830098432.0,2026-07-23,57.0
BDX,26.97,86.77,20.56,44.93,37.34,25.59,1.459,3.286,19.84,1.67,INSUFFICIENT,3248373,2975431,147.75,2026-05-26,0.03293,0.02899,3.37,False,False,False,,,,,,Becton Dickinson and Company,Common Stock,40711098368.0,2026-08-06,71.0
KDP,26.72,86.9,16.97,36.15,18.51,26.7,0.693,2.368,7.54,1.35,INSUFFICIENT,11416008,11007204,29.55,2026-05-26,0.04158,0.02414,4.43,False,False,False,,,,,,Keurig Dr Pepper Inc,Common Stock,39619493888.0,2026-07-23,57.0
ANET,59.97,86.9,45.01,74.41,71.09,62.38,1.14,5.348,88.1,1.24,INSUFFICIENT,10987322,8881756,158.01,2026-05-26,0.08712,0.04525,4.77,False,False,False,,,,,,Arista Networks,Common Stock,193949859840.0,2026-08-04,69.0
EBAY,37.49,86.9,23.94,48.92,34.72,32.26,1.076,2.821,49.6,1.3,INSUFFICIENT,6508638,5748835,115.31,2026-05-26,0.05472,0.03248,4.34,False,False,False,,,,,,eBay Inc,Common Stock,51197640704.0,2026-07-29,63.0
KMB,23.19,87.04,17.71,33.56,22.72,24.3,0.935,2.197,10.32,1.45,INSUFFICIENT,4288961,5223430,98.77,2026-05-26,0.01128,0.02375,7.87,False,False,False,,,,,,Kimberly-Clark Corporation,Common Stock,32785747968.0,2026-08-10,75.0
AXIA,42.27,87.04,25.81,60.39,43.62,45.44,0.96,3.591,24.21,1.43,INSUFFICIENT,2063782,2417095,10.68,2026-05-26,0.07229,0.02511,3.08,False,False,False,,,,,,AXIA Energia,Common Stock,24222021632.0,,
XLI,19.58,87.04,10.51,26.99,20.36,21.31,0.956,1.65,53.57,1.38,INSUFFICIENT,8399904,11895926,174.3,2026-05-26,0.01065,0.01452,2.63,False,False,False,,,,,,Industrial Select Sector SPDR® Fund,ETF,13010798592.0,,
CRBG,42.99,87.04,24.2,48.74,35.97,41.34,0.87,3.464,25.0,1.13,INSUFFICIENT,7286159,5436754,27.37,2026-05-26,0.02363,0.03354,8.99,False,False,False,,,,,,Corebridge Financial Inc.,Common Stock,12500786176.0,2026-08-03,68.0
IBRX,142.42,87.04,53.87,142.78,80.69,100.24,0.805,8.9,73.81,1.0,INSUFFICIENT,14138745,30872191,7.92,2026-05-26,0.05611,0.0703,15.91,False,False,False,,,,,,Immunitybio Inc,Common Stock,7561895424.0,2026-08-04,69.0
PRMB,46.36,87.04,28.94,67.56,54.5,45.71,1.192,4.422,88.49,1.46,INSUFFICIENT,4136234,4986617,23.97,2026-05-26,0.07552,0.04294,11.18,False,False,False,,,,,,Primo Brands Corporation,Common Stock,8697959424.0,2026-08-13,78.0
CRK,62.31,87.04,51.78,68.68,69.12,58.53,1.181,6.054,80.16,1.1,INSUFFICIENT,2708272,2503688,13.18,2026-05-26,0.08619,0.04496,2.5,False,False,False,,,,,,Comstock Resources Inc,Common Stock,3870911232.0,2026-07-29,63.0
EWJ,24.0,87.17,15.55,25.53,18.28,26.08,0.701,1.397,12.3,1.06,INSUFFICIENT,5701036,9336467,92.9,2026-05-26,0.0215,0.01016,4.73,False,False,False,,,,,,iShares MSCI Japan ETF,ETF,16516845568.0,,
CNC,56.87,87.17,34.72,101.15,60.93,60.35,1.01,3.565,40.08,1.78,INSUFFICIENT,6358730,6495034,57.21,2026-05-26,0.16584,0.03882,5.2,False,False,False,,,,,,Centene Corp,Common Stock,28250126336.0,2026-07-28,62.0
ENTG,61.28,87.3,49.52,77.44,65.3,62.29,1.048,5.092,64.68,1.26,INSUFFICIENT,3119316,2969053,142.12,2026-05-26,0.05963,0.04984,2.7,False,False,False,,,,,,Entegris Inc,Common Stock,21644875776.0,2026-07-30,64.0
OXY,40.9,87.3,27.95,48.44,46.15,40.91,1.128,3.468,67.46,1.18,INSUFFICIENT,12490626,15350038,57.46,2026-05-26,0.03806,0.02803,4.03,False,False,False,,,,,,Occidental Petroleum Corporation,Common Stock,57151709184.0,2026-08-05,70.0
MPC,38.14,87.3,21.69,46.96,41.45,40.08,1.034,3.763,78.57,1.23,INSUFFICIENT,2245748,2478939,248.05,2026-05-26,0.06335,0.03469,3.24,False,False,False,,,,,,Marathon Petroleum Corp,Common Stock,72414887936.0,2026-08-04,69.0
ELV,41.94,87.3,27.48,49.36,25.17,33.46,0.752,2.765,18.25,1.18,INSUFFICIENT,1739652,1900599,387.85,2026-05-26,0.08088,0.02466,3.6,False,False,False,,,,,,Elevance Health Inc,Common Stock,85711822848.0,2026-07-16,50.0
GEHC,39.49,87.43,27.52,50.18,58.9,44.1,1.336,2.787,55.16,1.27,INSUFFICIENT,5682948,4353523,64.18,2026-05-26,0.07838,0.02989,6.81,False,False,False,,,,,,GE HealthCare Technologies Inc.,Common Stock,29194954752.0,2026-07-29,63.0
OBDC,28.59,87.43,14.14,30.39,24.68,26.43,0.934,2.511,2.38,1.06,INSUFFICIENT,3733922,5686501,11.19,2026-05-26,0.02427,0.02393,2.98,False,False,False,,,,,,Blue Owl Capital Corporation,Common Stock,5553657344.0,2026-08-05,70.0
DAL,45.29,87.43,34.03,67.05,45.21,43.0,1.051,3.307,31.35,1.48,INSUFFICIENT,8181868,10475333,79.39,2026-05-26,0.04145,0.02999,3.57,False,False,False,,,,,,Delta Air Lines Inc,Common Stock,52158783488.0,2026-07-09,43.0
KMX,52.59,87.43,32.3,70.7,44.63,51.31,0.87,4.148,58.73,1.34,INSUFFICIENT,3236010,3270136,40.64,2026-05-26,0.0365,0.04078,11.36,False,False,False,,,,,,CarMax Inc,Common Stock,5763593728.0,,
VRNS,62.81,87.43,26.36,124.75,42.06,47.81,0.88,4.402,62.7,1.99,INSUFFICIENT,2551849,3000607,31.05,2026-05-26,0.09278,0.05206,15.03,False,False,False,,,,,,Varonis Systems,Common Stock,3646751744.0,2026-07-28,62.0
GPC,39.17,87.57,19.1,39.46,32.09,29.85,1.075,2.945,46.43,1.01,INSUFFICIENT,1601158,1745910,97.05,2026-05-26,0.0627,0.02829,3.2,False,False,False,,,,,,Genuine Parts Co,Common Stock,13501801472.0,2026-07-21,55.0
GEO,64.68,87.57,38.35,65.08,77.07,55.36,1.392,5.171,79.37,1.01,INSUFFICIENT,1809863,2269685,22.68,2026-05-26,0.10247,0.04142,6.21,False,False,False,,,,,,Geo Group Inc,Common Stock,3030462720.0,2026-08-05,70.0
FOXA,31.06,87.57,22.94,35.32,32.08,25.94,1.237,2.79,65.48,1.14,INSUFFICIENT,2805011,3757983,64.96,2026-05-26,0.02078,0.02596,3.97,False,False,False,,,,,,Fox Corp Class A,Common Stock,27295301632.0,2026-08-05,70.0
OKE,30.29,87.57,19.89,42.2,36.83,29.63,1.243,2.823,3.97,1.39,INSUFFICIENT,4066067,4854538,90.44,2026-05-26,0.04128,0.02704,4.74,False,False,False,,,,,,ONEOK Inc,Common Stock,56980172800.0,2026-08-03,68.0
ARE,45.57,87.57,26.81,55.54,59.48,47.57,1.251,3.355,0.0,1.22,INSUFFICIENT,2243672,2454820,48.47,2026-05-26,0.05518,0.03882,5.76,False,False,False,,,,,,Alexandria Real Estate Equities Inc,Common Stock,8446841344.0,2026-07-20,54.0
INSM,64.79,87.57,30.75,65.31,110.6,74.05,1.494,7.975,97.62,1.01,INSUFFICIENT,3289690,2722682,108.87,2026-05-26,0.13131,0.0599,8.81,False,False,False,,,,,,Insmed Inc,Common Stock,23597840384.0,2026-08-06,71.0
HIMX,87.23,87.7,46.17,98.85,131.23,101.17,1.297,10.766,96.83,1.13,INSUFFICIENT,5387294,3512034,21.43,2026-05-26,0.28163,0.08817,31.33,False,False,False,,,,,,Himax Technologies Inc,Common Stock,3669921536.0,,
XLB,19.31,87.7,14.46,26.97,21.08,19.47,1.083,1.767,21.43,1.4,INSUFFICIENT,10681210,15240169,50.99,2026-05-26,0.01622,0.01477,2.81,False,False,False,,,,,,Materials Select Sector SPDR® Fund,ETF,5602136576.0,,
IMVT,69.79,87.83,42.4,70.13,119.64,79.24,1.51,6.581,98.81,1.0,INSUFFICIENT,2270812,1644083,33.83,2026-05-26,0.08347,0.05987,14.07,False,False,False,,,,,,Immunovant Inc,Common Stock,7011299840.0,2026-08-10,75.0
FND,49.48,87.83,39.9,54.46,55.84,50.81,1.099,5.53,86.9,1.1,INSUFFICIENT,3103440,2823629,48.3,2026-05-26,0.05975,0.05233,2.94,False,False,False,,,,,,Floor & Decor Holdings Inc,Common Stock,5336608256.0,2026-07-30,64.0
AAL,52.84,87.83,39.94,69.71,51.56,51.62,0.999,3.919,45.63,1.32,INSUFFICIENT,61886433,63687142,14.85,2026-05-26,0.0624,0.03697,2.61,False,False,False,,,,,,American Airlines Group,Common Stock,9818262528.0,2026-07-23,57.0
DRVN,75.06,87.96,28.69,75.07,61.13,49.85,1.226,4.887,84.13,1.0,INSUFFICIENT,1954957,1891112,13.7,2026-05-26,0.03759,0.04955,13.08,False,False,False,,,,,,Driven Brands Holdings Inc,Common Stock,2271126784.0,,
SSRM,84.68,87.96,48.42,84.78,75.66,79.81,0.948,6.869,85.32,1.0,INSUFFICIENT,2895404,4007368,30.91,2026-05-26,0.0659,0.04632,3.79,False,False,False,,,,,,SSR Mining Inc,Common Stock,6338851840.0,2026-08-04,69.0
SM,55.0,87.96,42.4,75.8,57.42,56.13,1.023,5.143,41.67,1.38,INSUFFICIENT,4280342,6375966,31.79,2026-05-26,0.07442,0.0432,9.0,False,False,False,,,,,,SM Energy Co,Common Stock,7621611520.0,2026-07-30,64.0
PG,20.77,87.96,14.47,23.39,19.03,20.93,0.909,1.92,5.56,1.13,INSUFFICIENT,8317842,10244513,142.96,2026-05-26,0.01634,0.01833,6.73,False,False,False,,,,,,Procter & Gamble Company,Common Stock,336342843392.0,2026-07-29,63.0
GPN,46.07,87.96,29.31,57.23,29.99,37.15,0.807,3.637,67.86,1.24,INSUFFICIENT,3134870,3572342,73.28,2026-05-26,0.02819,0.03602,3.21,False,False,False,,,,,,Global Payments Inc,Common Stock,20045268992.0,2026-08-05,70.0
STM,54.65,87.96,41.59,68.58,58.04,57.32,1.013,4.766,94.05,1.25,INSUFFICIENT,12248749,9823257,70.69,2026-05-26,0.15377,0.04018,3.75,False,False,False,,,,,,STMicroelectronics NV ADR,Common Stock,59424776192.0,2026-07-23,57.0
HPE,48.97,87.96,30.54,59.63,55.79,49.39,1.13,4.185,73.81,1.22,INSUFFICIENT,15581559,17342136,38.06,2026-05-26,0.11039,0.03804,4.08,False,False,False,,,,,,Hewlett Packard Enterprise Co,Common Stock,50168356864.0,2026-06-01,5.0
NVTS,136.2,88.1,95.13,210.13,178.18,141.64,1.258,10.309,60.71,1.54,INSUFFICIENT,40310510,27363681,31.79,2026-05-26,0.268,0.13387,6.56,False,False,False,,,,,,Navitas Semiconductor Corp,Common Stock,7645127680.0,2026-08-03,68.0
UAL,56.78,88.1,38.14,76.64,55.83,54.94,1.016,4.146,51.59,1.35,INSUFFICIENT,6762883,7248813,105.92,2026-05-26,0.0444,0.03645,4.25,False,False,False,,,,,,United Airlines Holdings Inc,Common Stock,34378424320.0,2026-07-22,56.0
ETSY,57.0,88.1,45.74,66.83,64.09,50.48,1.27,3.912,24.6,1.17,INSUFFICIENT,3204104,3461566,64.33,2026-05-26,0.05225,0.04169,7.78,False,False,False,,,,,,"Etsy, Inc.",Common Stock,6084271616.0,2026-07-29,63.0
EPD,20.49,88.1,11.21,24.55,22.78,19.46,1.171,2.093,1.98,1.2,INSUFFICIENT,4935040,4782818,38.4,2026-05-26,0.02762,0.01976,3.97,False,False,False,,,,,,Enterprise Products Partners LP,Common Stock,85740232704.0,2026-07-28,62.0
ALGM,62.93,88.1,37.76,81.37,76.51,64.75,1.181,6.235,91.27,1.29,INSUFFICIENT,2439807,2473769,50.76,2026-05-26,0.08765,0.05692,5.17,False,False,False,,,,,,Allegro Microsystems Inc,Common Stock,8556919296.0,2026-07-30,64.0
LNG,33.69,88.1,15.38,39.55,34.23,37.32,0.917,3.438,84.13,1.17,INSUFFICIENT,2331748,2741590,234.05,2026-05-26,0.04543,0.02684,6.09,False,False,False,,,,,,Cheniere Energy Inc,Common Stock,49045614592.0,2026-08-06,71.0
F,43.87,88.1,23.68,43.87,70.98,50.17,1.415,5.149,65.87,1.0,INSUFFICIENT,61131920,61076354,15.32,2026-05-26,0.07475,0.04507,8.14,False,False,False,,,,,,Ford Motor Company,Common Stock,61045489664.0,2026-07-29,63.0
PANW,45.93,88.1,25.87,45.93,41.04,44.75,0.917,4.668,92.06,1.0,INSUFFICIENT,7437898,9833617,256.75,2026-05-26,0.16169,0.04413,7.31,False,False,False,,,,,,Palo Alto Networks Inc,Common Stock,208224256000.0,2026-06-02,6.0
BJ,33.02,88.1,24.07,36.35,39.62,33.49,1.183,3.576,96.43,1.1,INSUFFICIENT,2018458,2004695,84.91,2026-05-26,0.02994,0.02749,3.91,False,False,False,,,,,,BJs Wholesale Club Holdings Inc,Common Stock,11063272448.0,2026-08-20,85.0
VSH,59.66,88.1,43.32,81.11,75.11,63.92,1.175,5.709,88.1,1.36,INSUFFICIENT,4919700,3228090,50.37,2026-05-26,0.20791,0.05753,5.94,False,False,False,,,,,,Vishay Intertechnology Inc,Common Stock,6855650304.0,2026-08-05,70.0
ALK,60.6,88.23,39.87,66.25,58.61,62.42,0.939,4.331,62.3,1.09,INSUFFICIENT,3970190,4264218,43.79,2026-05-26,0.05409,0.04196,3.41,False,False,False,,,,,,Alaska Air Group Inc,Common Stock,4879475200.0,2026-07-22,56.0
CSAN,58.4,88.23,49.0,64.7,68.22,58.1,1.174,5.877,81.75,1.11,INSUFFICIENT,1949222,2104885,3.34,2026-05-26,0.0862,0.04551,6.99,False,False,False,,,,,,Cosan SA ADR,Common Stock,3311587072.0,2026-08-14,79.0
NXPI,55.09,88.23,30.42,62.71,92.16,61.52,1.498,3.932,69.44,1.14,INSUFFICIENT,3950215,3269139,332.67,2026-05-26,0.13979,0.04085,4.01,False,False,False,,,,,,NXP Semiconductors NV,Common Stock,83989553152.0,2026-07-27,61.0
PBF,68.91,88.36,58.29,74.93,63.33,77.25,0.82,6.792,63.49,1.09,INSUFFICIENT,3154154,3432920,38.26,2026-05-26,0.04796,0.05803,2.67,False,False,False,,,,,,PBF Energy Inc,Common Stock,4526481408.0,2026-07-30,64.0
IRM,36.03,88.36,24.76,41.0,42.67,34.57,1.234,2.693,8.73,1.14,INSUFFICIENT,1620921,1727266,128.4,2026-05-26,0.04997,0.02806,3.89,False,False,False,,,,,,Iron Mountain Incorporated,Common Stock,38202167296.0,2026-08-05,70.0
AOS,28.65,88.36,20.25,29.65,29.43,29.11,1.011,2.803,50.4,1.03,INSUFFICIENT,1740982,1537007,58.33,2026-05-26,0.05439,0.0288,3.76,False,False,False,,,,,,Smith AO Corporation,Common Stock,8039543808.0,2026-07-30,64.0
CVS,41.42,88.36,22.23,41.42,40.34,33.65,1.199,3.106,28.97,1.0,INSUFFICIENT,8475193,8761911,90.73,2026-05-26,0.09273,0.02562,6.1,False,False,False,,,,,,CVS Health Corp,Common Stock,115764887552.0,2026-07-30,64.0
OWL,52.59,88.36,29.47,59.85,51.8,49.44,1.048,4.166,0.0,1.14,INSUFFICIENT,30284622,30933975,10.1,2026-05-26,0.05015,0.04839,4.25,False,False,False,,,,,,Blue Owl Capital Inc,Common Stock,15684046848.0,2026-07-30,64.0
EFA,20.26,88.49,10.5,22.91,20.28,22.99,0.882,1.322,18.65,1.13,INSUFFICIENT,13810637,20771281,105.13,2026-05-26,0.01261,0.00977,3.16,False,False,False,,,,,,iShares MSCI EAFE ETF,ETF,75250294784.0,,
FCX,54.65,88.49,34.12,59.68,49.88,57.1,0.873,4.49,69.84,1.09,INSUFFICIENT,14921775,18361119,64.36,2026-05-26,0.07058,0.03504,5.67,False,False,False,,,,,,Freeport-McMoran Copper & Gold Inc,Common Stock,92521349120.0,2026-07-22,56.0
UWMC,57.25,88.49,46.74,63.07,40.2,46.41,0.866,6.511,21.03,1.1,INSUFFICIENT,16662768,17891851,3.11,2026-05-26,0.09326,0.05707,4.85,False,False,False,,,,,,UWM Holdings Corp,Common Stock,4992538112.0,2026-08-06,71.0
EXE,33.7,88.49,27.77,37.67,29.69,27.54,1.078,2.539,2.38,1.12,INSUFFICIENT,2941346,3653843,94.55,2026-05-26,0.02105,0.02397,3.69,False,False,False,,,,,,Expand Energy Corporation,Common Stock,22619088896.0,2026-07-28,62.0
CAH,30.9,88.62,21.94,36.25,32.68,26.26,1.245,2.567,67.86,1.17,INSUFFICIENT,2243465,1911986,200.37,2026-05-26,0.04589,0.02686,3.95,False,False,False,,,,,,Cardinal Health Inc,Common Stock,46927826944.0,2026-08-18,83.0
GTES,45.51,88.62,24.2,54.71,46.87,48.93,0.958,3.587,71.03,1.2,INSUFFICIENT,2004792,2421803,25.34,2026-05-26,0.02981,0.03476,5.05,False,False,False,,,,,,Gates Industrial Corporation plc,Common Stock,6214876672.0,2026-07-30,64.0
RITM,29.28,88.62,16.1,30.99,25.67,25.96,0.989,2.132,3.17,1.06,INSUFFICIENT,5394222,9807877,9.27,2026-05-26,0.0391,0.02099,18.06,False,False,False,,,,,,Rithm Capital Corp.,Common Stock,5175502848.0,,
NWSA,28.21,88.76,15.95,28.81,24.15,20.79,1.161,3.049,92.46,1.02,INSUFFICIENT,4130220,4394518,26.2,2026-05-26,0.01762,0.02776,8.35,False,False,False,,,,,,News Corp A,Common Stock,14301719552.0,2026-08-04,69.0
HPQ,44.05,88.76,26.1,49.49,65.6,47.65,1.377,4.538,50.0,1.12,INSUFFICIENT,17171433,19067717,24.43,2026-05-26,0.06435,0.04478,3.4,False,False,False,,,,,,HP Inc,Common Stock,22426361856.0,2026-05-27,0.0
PENN,62.45,88.89,36.59,63.85,31.44,51.84,0.606,3.695,32.14,1.02,INSUFFICIENT,3918282,4271953,17.06,2026-05-26,0.04739,0.03755,4.18,False,False,False,,,,,,Penn National Gaming Inc,Common Stock,2283367680.0,2026-07-23,57.0
GBDC,24.33,88.89,13.38,25.53,20.15,23.3,0.864,1.765,0.0,1.05,INSUFFICIENT,1621551,2370506,13.09,2026-05-26,0.01957,0.01857,3.88,False,False,False,,,,,,Golub Capital BDC Inc,Common Stock,3409882112.0,2026-08-03,68.0
ARES,54.15,88.89,25.62,57.25,34.88,46.07,0.757,3.461,5.95,1.06,INSUFFICIENT,2932501,3736009,125.28,2026-05-26,0.03815,0.03961,20.23,False,False,False,,,,,,Ares Management LP,Common Stock,41036218368.0,,
VRRM,36.58,89.02,20.69,44.2,25.54,25.56,0.999,4.538,96.83,1.21,INSUFFICIENT,1714429,1731655,13.08,2026-05-26,0.05683,0.03715,4.21,False,False,False,,,,,,Verra Mobility Corp,Common Stock,2049220736.0,2026-08-05,70.0
NTAP,42.6,89.02,24.09,50.51,47.7,38.33,1.244,3.777,95.24,1.19,INSUFFICIENT,2446803,2461502,138.95,2026-05-26,0.08067,0.03734,3.79,False,False,False,,,,,,NetApp Inc,Common Stock,27520485376.0,2026-05-28,1.0
ROL,26.74,89.02,16.74,29.66,15.67,19.83,0.79,2.05,38.1,1.11,INSUFFICIENT,2792013,3045012,53.16,2026-05-26,0.01918,0.02021,6.25,False,False,False,,,,,,Rollins Inc,Common Stock,25594607616.0,2026-07-29,63.0
NN,94.05,89.02,45.57,94.05,61.41,97.39,0.631,5.97,53.17,1.0,INSUFFICIENT,3218455,2003562,23.02,2026-05-26,0.10985,0.06498,13.28,False,False,False,,,,,,Nextnav Acquisition Corp,Common Stock,2966139136.0,,
